a,x,y,z,a,
9.39E+13,0.001221731,0.002443461,0.001221731,3,gyro
9.39E+13,-0.014660766,0.001221731,0.002443461,3,gyro
9.39E+13,-0.015882496,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.008552114,0.001221731,0.001221731,3,gyro
9.39E+13,0.009773844,-0.001221731,0,3,gyro
9.39E+13,0.02443461,0.003665192,-0.003665192,3,gyro
9.39E+13,0.015882496,0.006108652,0.001221731,3,gyro
9.39E+13,0.001221731,-0.002443461,0.001221731,3,gyro
9.39E+13,0.007330383,0.001221731,-0.001221731,3,gyro
9.39E+13,0.009773844,0.001221731,0,3,gyro
9.39E+13,0,-0.003665192,0,3,gyro
9.39E+13,0,-0.001221731,0,3,gyro
9.39E+13,0.002443461,0.001221731,0.001221731,3,gyro
9.39E+13,0.001221731,0.001221731,-0.001221731,3,gyro
9.39E+13,0.004886922,0.002443461,-0.001221731,3,gyro
9.39E+13,0.008552114,0,-0.001221731,3,gyro
9.39E+13,0.007330383,0.001221731,-0.001221731,3,gyro
9.39E+13,0.002443461,0.001221731,0,3,gyro
9.39E+13,-0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,0.008552114,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.019547688,0.001221731,-0.001221731,3,gyro
9.39E+13,0.015882496,0.002443461,-0.001221731,3,gyro
9.39E+13,0.004886922,0.001221731,0.001221731,3,gyro
9.39E+13,0,-0.002443461,0.001221731,3,gyro
9.39E+13,0.003665192,-0.002443461,0,3,gyro
9.39E+13,0.001221731,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.007330383,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.008552114,-0.002443461,0.001221731,3,gyro
9.39E+13,0.002443461,-0.003665192,0,3,gyro
9.39E+13,0.009773844,0.002443461,-0.001221731,3,gyro
9.39E+13,0.015882496,0.004886922,0,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,0.001221731,-0.001221731,0,3,gyro
9.39E+13,-0.001221731,-0.001221731,0,3,gyro
9.39E+13,-0.001221731,0,-0.001221731,3,gyro
9.39E+13,-0.001221731,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.001221731,0.002443461,0,3,gyro
9.39E+13,0,0,0,3,gyro
9.39E+13,0.006108652,0.003665192,-0.001221731,3,gyro
9.39E+13,0.007330383,0.001221731,0,3,gyro
9.39E+13,0.002443461,0,-0.001221731,3,gyro
9.39E+13,-0.001221731,0.002443461,0,3,gyro
9.39E+13,-0.008552114,0.002443461,0.004886922,3,gyro
9.39E+13,-0.007330383,-0.001221731,0.002443461,3,gyro
9.39E+13,0.015882496,0.004886922,-0.003665192,3,gyro
9.39E+13,0.017104227,0.004886922,-0.002443461,3,gyro
9.39E+13,-0.012217305,-0.002443461,0.003665192,3,gyro
9.39E+13,-0.02443461,-0.007330383,0.002443461,3,gyro
9.39E+13,0.012217305,0.002443461,-0.001221731,3,gyro
9.39E+13,0.030543262,0.004886922,-0.006108652,3,gyro
9.39E+13,0.017104227,0.003665192,-0.004886922,3,gyro
9.39E+13,-0.013439035,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.021991149,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.013439035,0.002443461,0.001221731,3,gyro
9.39E+13,-0.002443461,0.002443461,0,3,gyro
9.39E+13,0.003665192,0,0,3,gyro
9.39E+13,0.006108652,0,0.001221731,3,gyro
9.39E+13,0.004886922,0,0.002443461,3,gyro
9.39E+13,0.007330383,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.010995574,0.006108652,0,3,gyro
9.39E+13,-0.002443461,0,0.002443461,3,gyro
9.39E+13,-0.014660766,-0.007330383,0.002443461,3,gyro
9.39E+13,-0.010995574,-0.004886922,0.003665192,3,gyro
9.39E+13,-0.003665192,0,0.001221731,3,gyro
9.39E+13,0.003665192,0.004886922,-0.001221731,3,gyro
9.39E+13,0,0.003665192,0.001221731,3,gyro
9.39E+13,-0.003665192,0,0.002443461,3,gyro
9.39E+13,-0.003665192,-0.002443461,-0.001221731,3,gyro
9.39E+13,-0.015882496,-0.002443461,0.004886922,3,gyro
9.39E+13,-0.018325957,-0.002443461,0.003665192,3,gyro
9.39E+13,-0.004886922,0.001221731,0.003665192,3,gyro
9.39E+13,0.009773844,-0.001221731,0.001221731,3,gyro
9.39E+13,0.015882496,0.002443461,0,3,gyro
9.39E+13,0.004886922,0,0,3,gyro
9.39E+13,-0.009773844,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.014660766,-0.002443461,0.004886922,3,gyro
9.39E+13,-0.001221731,-0.004886922,0.001221731,3,gyro
9.39E+13,0.006108652,0.001221731,0,3,gyro
9.39E+13,0.002443461,0.001221731,0,3,gyro
9.39E+13,-0.002443461,0.001221731,0.002443461,3,gyro
9.39E+13,-0.006108652,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.001221731,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.001221731,-0.001221731,0,3,gyro
9.39E+13,-0.008552114,0,0.001221731,3,gyro
9.39E+13,-0.008552114,-0.002443461,0.003665192,3,gyro
9.39E+13,0.008552114,0.001221731,-0.001221731,3,gyro
9.39E+13,0.018325957,0.003665192,-0.002443461,3,gyro
9.39E+13,-0.003665192,0.002443461,0.003665192,3,gyro
9.39E+13,-0.017104227,-0.008552114,0.002443461,3,gyro
9.39E+13,0.001221731,0.001221731,-0.002443461,3,gyro
9.39E+13,0.001221731,0.006108652,0,3,gyro
9.39E+13,-0.018325957,-0.001221731,0.004886922,3,gyro
9.39E+13,-0.014660766,-0.006108652,0.001221731,3,gyro
9.39E+13,0.014660766,0.002443461,-0.001221731,3,gyro
9.39E+13,0.017104227,0.004886922,-0.004886922,3,gyro
9.39E+13,-0.006108652,0.001221731,0,3,gyro
9.39E+13,-0.010995574,0.001221731,0.003665192,3,gyro
9.39E+13,-0.008552114,0.002443461,0.002443461,3,gyro
9.39E+13,-0.002443461,0.002443461,0,3,gyro
9.39E+13,-0.006108652,0,0.001221731,3,gyro
9.39E+13,-0.006108652,-0.001221731,0.002443461,3,gyro
9.39E+13,0.003665192,0.001221731,0,3,gyro
9.39E+13,0.002443461,-0.001221731,0.002443461,3,gyro
9.39E+13,0.009773844,-0.001221731,-0.002443461,3,gyro
9.39E+13,0.014660766,0.007330383,-0.001221731,3,gyro
9.39E+13,-0.002443461,-0.003665192,0.001221731,3,gyro
9.39E+13,-0.012217305,-0.003665192,0.001221731,3,gyro
9.39E+13,-0.006108652,-0.003665192,0.002443461,3,gyro
9.39E+13,0,0.001221731,0,3,gyro
9.39E+13,0.002443461,0,-0.001221731,3,gyro
9.39E+13,0.001221731,0.002443461,0,3,gyro
9.39E+13,-0.010995574,0.001221731,0.001221731,3,gyro
9.39E+13,-0.008552114,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.003665192,0.001221731,0.002443461,3,gyro
9.39E+13,-0.007330383,-0.002443461,0.002443461,3,gyro
9.39E+13,0.006108652,0.001221731,0,3,gyro
9.39E+13,0.013439035,0,0,3,gyro
9.39E+13,0.007330383,-0.001221731,0,3,gyro
9.39E+13,0.004886922,0,0.001221731,3,gyro
9.39E+13,0.002443461,0.001221731,0,3,gyro
9.39E+13,-0.010995574,-0.004886922,0.002443461,3,gyro
9.39E+13,-0.007330383,-0.002443461,0.001221731,3,gyro
9.39E+13,0.004886922,0,-0.001221731,3,gyro
9.39E+13,0.006108652,0.002443461,0,3,gyro
9.39E+13,-0.006108652,0,0,3,gyro
9.39E+13,-0.006108652,-0.001221731,0.001221731,3,gyro
9.39E+13,0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,0.003665192,0.002443461,0,3,gyro
9.39E+13,-0.001221731,0.002443461,0.001221731,3,gyro
9.39E+13,-0.002443461,0,0.001221731,3,gyro
9.39E+13,0,-0.001221731,0,3,gyro
9.39E+13,0.002443461,0,0.001221731,3,gyro
9.39E+13,0,0,0.001221731,3,gyro
9.39E+13,0.004886922,0.002443461,0,3,gyro
9.39E+13,0.001221731,0.003665192,0.001221731,3,gyro
9.39E+13,-0.012217305,0,0.003665192,3,gyro
9.39E+13,-0.009773844,-0.006108652,-0.001221731,3,gyro
9.39E+13,0.004886922,0.004886922,-0.001221731,3,gyro
9.39E+13,-0.008552114,0,0.001221731,3,gyro
9.39E+13,-0.02443461,-0.006108652,0.004886922,3,gyro
9.39E+13,0.002443461,0,0,3,gyro
9.39E+13,0.02687807,0.002443461,-0.004886922,3,gyro
9.39E+13,0.019547688,0.003665192,-0.004886922,3,gyro
9.39E+13,-0.006108652,0.002443461,0.001221731,3,gyro
9.39E+13,-0.018325957,0,0.003665192,3,gyro
9.39E+13,-0.018325957,0.001221731,0.002443461,3,gyro
9.39E+13,-0.019547688,0.001221731,0.002443461,3,gyro
9.39E+13,-0.009773844,-0.001221731,0.001221731,3,gyro
9.39E+13,0.003665192,-0.001221731,0,3,gyro
9.39E+13,0.019547688,0.007330383,0,3,gyro
9.39E+13,0.015882496,0.002443461,0,3,gyro
9.39E+13,0.006108652,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.008552114,0.001221731,0,3,gyro
9.39E+13,-0.012217305,-0.004886922,0.003665192,3,gyro
9.39E+13,-0.013439035,-0.004886922,0.001221731,3,gyro
9.39E+13,0.001221731,0,0.002443461,3,gyro
9.39E+13,0.002443461,0.001221731,0.001221731,3,gyro
9.39E+13,0.006108652,0.002443461,-0.002443461,3,gyro
9.39E+13,0.007330383,0,0,3,gyro
9.39E+13,0.001221731,-0.003665192,0,3,gyro
9.39E+13,-0.006108652,-0.001221731,0,3,gyro
9.39E+13,-0.007330383,0,0.002443461,3,gyro
9.39E+13,-0.002443461,0,0.001221731,3,gyro
9.39E+13,0.015882496,0,0,3,gyro
9.39E+13,0.019547688,0.001221731,-0.002443461,3,gyro
9.39E+13,0.014660766,0.001221731,-0.001221731,3,gyro
9.39E+13,0.008552114,0,0,3,gyro
9.39E+13,-0.002443461,-0.001221731,0.002443461,3,gyro
9.39E+13,0.001221731,-0.001221731,0,3,gyro
9.39E+13,0.010995574,0,-0.002443461,3,gyro
9.40E+13,-0.006108652,0,0.002443461,3,gyro
9.40E+13,0.02076942,0.004886922,-0.006108652,3,gyro
9.40E+13,-0.018325957,-0.012217305,-0.002443461,3,gyro
9.40E+13,-0.004886922,-0.003665192,-0.001221731,3,gyro
9.40E+13,0.009773844,-0.001221731,-0.002443461,3,gyro
9.40E+13,0.002443461,-0.002443461,-0.001221731,3,gyro
9.40E+13,0.001221731,0,-0.001221731,3,gyro
9.40E+13,-0.008552114,0,0.001221731,3,gyro
9.40E+13,-0.021991149,-0.003665192,0.002443461,3,gyro
9.39E+13,103,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,104,3,hrt,,
9.39E+13,-17.94,29.22,2.28,3,mgm
9.39E+13,-7.98,27.66,-0.71999997,3,mgm
9.39E+13,2.46,26.88,-4.2599998,3,mgm
9.39E+13,13.32,26.099998,-7.74,3,mgm
9.39E+13,13.44,26.22,-8.04,3,mgm
9.39E+13,13.62,26.34,-8.34,3,mgm
9.39E+13,13.0199995,26.039999,-8.46,3,mgm
9.39E+13,12.84,25.68,-8.5199995,3,mgm
9.39E+13,12.36,25.32,-8.46,3,mgm
9.39E+13,12.12,25.199999,-8.5199995,3,mgm
9.39E+13,12.719999,25.439999,-8.639999,3,mgm
9.39E+13,12.84,25.8,-8.5199995,3,mgm
9.39E+13,12.719999,25.98,-8.58,3,mgm
9.39E+13,12.24,25.56,-8.76,3,mgm
9.39E+13,12.179999,25.5,-8.099999,3,mgm
9.39E+13,12.24,25.32,-7.9199996,3,mgm
9.39E+13,12.54,25.5,-7.98,3,mgm
9.39E+13,13.139999,25.859999,-8.22,3,mgm
9.39E+13,12.84,25.619999,-8.58,3,mgm
9.39E+13,12.599999,25.38,-9.059999,3,mgm
9.39E+13,12.3,25.32,-8.76,3,mgm
9.39E+13,12.54,25.439999,-8.4,3,mgm
9.39E+13,12.78,25.5,-8.099999,3,mgm
9.39E+13,12.96,25.859999,-7.7999997,3,mgm
9.39E+13,13.259999,25.74,-7.8599997,3,mgm
9.39E+13,13.62,25.8,-7.8599997,3,mgm
9.39E+13,13.559999,25.92,-8.16,3,mgm
9.39E+13,13.44,25.619999,-8.22,3,mgm
9.39E+13,13.08,25.68,-7.9199996,3,mgm
9.39E+13,12.36,25.26,-7.9199996,3,mgm
9.39E+13,12.719999,25.56,-7.5,3,mgm
9.39E+13,12.78,25.5,-7.68,3,mgm
9.39E+13,12.9,25.26,-8.28,3,mgm
9.39E+13,13.0199995,25.5,-8.28,3,mgm
9.39E+13,12.3,25.14,-8.7,3,mgm
9.39E+13,12.24,25.619999,-8.28,3,mgm
9.39E+13,12.36,25.8,-7.98,3,mgm
9.39E+13,12.48,25.92,-7.56,3,mgm
9.39E+13,12.84,26.039999,-7.2599998,3,mgm
9.39E+13,13.08,25.74,-7.44,3,mgm
9.39E+13,13.98,26.34,-7.56,3,mgm
9.39E+13,13.92,26.16,-7.9199996,3,mgm
9.39E+13,13.92,26.34,-7.7999997,3,mgm
9.39E+13,13.5,26.039999,-7.68,3,mgm
9.39E+13,12.66,25.439999,-7.3799996,3,mgm
9.39E+13,12.66,25.32,-6.8999996,3,mgm
9.39E+13,12.719999,25.199999,-7.3799996,3,mgm
9.39E+13,13.2,25.56,-7.7999997,3,mgm
9.39E+13,12.96,25.56,-8.4,3,mgm
9.39E+13,12.9,25.5,-9.24,3,mgm
9.39E+13,12.96,25.26,-9.179999,3,mgm
9.39E+13,12.719999,25.32,-9.42,3,mgm
9.39E+13,13.32,25.439999,-8.88,3,mgm
9.39E+13,13.38,25.68,-8.639999,3,mgm
9.39E+13,13.2,25.859999,-9.179999,3,mgm
9.39E+13,13.139999,25.56,-8.58,3,mgm
9.39E+13,13.0199995,25.8,-8.16,3,mgm
9.39E+13,12.719999,25.92,-7.74,3,mgm
9.39E+13,12.9,25.92,-7.2,3,mgm
9.39E+13,12.84,26.16,-7.2599998,3,mgm
9.39E+13,13.08,26.22,-8.16,3,mgm
9.39E+13,13.679999,26.46,-8.28,3,mgm
9.39E+13,13.5,26.4,-8.34,3,mgm
9.39E+13,13.32,26.22,-8.04,3,mgm
9.39E+13,12.9,26.039999,-7.62,3,mgm
9.39E+13,12.719999,25.74,-7.9199996,3,mgm
9.39E+13,12.42,25.619999,-7.7999997,3,mgm
9.39E+13,12.36,25.859999,-8.099999,3,mgm
9.39E+13,12.66,25.8,-8.28,3,mgm
9.39E+13,12.3,25.56,-8.099999,3,mgm
9.39E+13,12.719999,25.74,-8.04,3,mgm
9.39E+13,12.9,25.439999,-7.8599997,3,mgm
9.39E+13,12.9,25.26,-7.98,3,mgm
9.39E+13,13.2,25.619999,-7.68,3,mgm
9.39E+13,13.0199995,25.8,-7.56,3,mgm
9.39E+13,13.0199995,25.859999,-7.44,3,mgm
9.39E+13,13.259999,26.099998,-7.62,3,mgm
9.39E+13,13.32,26.039999,-8.099999,3,mgm
9.39E+13,13.799999,25.98,-8.58,3,mgm
9.39E+13,13.86,26.099998,-9,3,mgm
9.39E+13,13.74,26.099998,-8.28,3,mgm
9.39E+13,13.92,26.34,-8.46,3,mgm
9.39E+13,13.38,26.16,-8.34,3,mgm
9.39E+13,13.44,26.099998,-7.98,3,mgm
9.39E+13,13.139999,25.98,-8.099999,3,mgm
9.39E+13,12.9,25.68,-7.3199997,3,mgm
9.39E+13,12.599999,25.5,-7.02,3,mgm
9.39E+13,12.42,25.92,-7.2,3,mgm
9.39E+13,12.78,26.099998,-7.3799996,3,mgm
9.39E+13,12.54,25.859999,-8.04,3,mgm
9.39E+13,12.719999,25.98,-8.22,3,mgm
9.39E+13,13.0199995,26.039999,-7.9199996,3,mgm
9.39E+13,12.66,26.099998,-7.2599998,3,mgm
9.39E+13,12.9,26.4,-6.66,3,mgm
9.39E+13,12.9,26.519999,-6.66,3,mgm
9.39E+13,12.84,26.16,-6.96,3,mgm
9.39E+13,13.08,25.98,-7.44,3,mgm
9.39E+13,13.32,25.92,-7.5,3,mgm
9.39E+13,13.38,25.92,-7.7999997,3,mgm
9.39E+13,13.559999,26.099998,-7.8599997,3,mgm
9.39E+13,13.799999,26.22,-8.099999,3,mgm
9.39E+13,13.559999,26.099998,-8.34,3,mgm
9.39E+13,14.04,26.34,-8.46,3,mgm
9.39E+13,13.98,25.98,-8.7,3,mgm
9.39E+13,13.92,25.74,-8.639999,3,mgm
9.39E+13,13.559999,25.74,-8.7,3,mgm
9.39E+13,13.2,25.92,-8.16,3,mgm
9.39E+13,13.38,26.279999,-7.9199996,3,mgm
9.39E+13,13.38,26.46,-7.68,3,mgm
9.39E+13,13.74,26.64,-7.3799996,3,mgm
9.39E+13,14.099999,26.34,-7.5,3,mgm
9.39E+13,13.44,26.099998,-7.44,3,mgm
9.39E+13,13.2,25.74,-7.7999997,3,mgm
9.39E+13,12.48,25.32,-7.7999997,3,mgm
9.39E+13,12.42,25.439999,-7.8599997,3,mgm
9.39E+13,12.54,25.08,-7.9199996,3,mgm
9.39E+13,12.24,25.38,-7.7999997,3,mgm
9.39E+13,12.42,25.68,-7.9199996,3,mgm
9.39E+13,11.34,24.96,-7.74,3,mgm
9.39E+13,11.759999,25.26,-7.9199996,3,mgm
9.39E+13,12.12,25.439999,-8.099999,3,mgm
9.39E+13,12.3,25.619999,-8.16,3,mgm
9.39E+13,13.0199995,25.92,-8.4,3,mgm
9.39E+13,12.96,25.92,-8.4,3,mgm
9.39E+13,12.78,25.5,-8.22,3,mgm
9.39E+13,12.84,25.14,-7.98,3,mgm
9.39E+13,13.44,25.38,-7.68,3,mgm
9.39E+13,12.9,25.14,-7.56,3,mgm
9.39E+13,12.9,25.32,-7.62,3,mgm
9.39E+13,13.259999,25.56,-7.7999997,3,mgm
9.39E+13,12.719999,25.56,-8.16,3,mgm
9.39E+13,13.08,25.92,-8.04,3,mgm
9.39E+13,13.32,25.98,-7.98,3,mgm
9.39E+13,12.78,25.98,-7.8599997,3,mgm
9.39E+13,12.9,25.859999,-7.56,3,mgm
9.39E+13,12.9,25.859999,-7.68,3,mgm
9.39E+13,12.719999,25.8,-8.16,3,mgm
9.39E+13,12.96,25.8,-8.7,3,mgm
9.39E+13,12.179999,25.5,-8.639999,3,mgm
9.39E+13,12.66,25.8,-8.5199995,3,mgm
9.39E+13,12.36,25.74,-7.98,3,mgm
9.39E+13,12.84,26.22,-7.3799996,3,mgm
9.39E+13,13.38,26.58,-7.62,3,mgm
9.39E+13,12.96,25.98,-7.74,3,mgm
9.39E+13,12.78,25.8,-7.7999997,3,mgm
9.39E+13,12.059999,25.38,-8.04,3,mgm
9.39E+13,11.88,25.439999,-7.9199996,3,mgm
9.39E+13,11.82,25.32,-8.22,3,mgm
9.39E+13,12.3,25.32,-8.28,3,mgm
9.39E+13,12.3,25.019999,-8.28,3,mgm
9.39E+13,12.66,24.9,-8.58,3,mgm
9.39E+13,13.08,25.619999,-8.46,3,mgm
9.39E+13,13.0199995,25.74,-8.28,3,mgm
9.39E+13,12.9,25.92,-8.28,3,mgm
9.39E+13,12.78,26.099998,-7.9199996,3,mgm
9.39E+13,12.66,25.859999,-7.98,3,mgm
9.39E+13,12.719999,26.16,-7.7999997,3,mgm
9.39E+13,12.9,26.519999,-7.56,3,mgm
9.39E+13,13.08,26.519999,-7.8599997,3,mgm
9.39E+13,12.84,26.519999,-7.56,3,mgm
9.39E+13,13.08,26.4,-7.74,3,mgm
9.39E+13,12.9,25.8,-7.9199996,3,mgm
9.39E+13,12.78,25.68,-7.68,3,mgm
9.39E+13,13.44,25.98,-8.22,3,mgm
9.39E+13,13.38,25.56,-8.099999,3,mgm
9.39E+13,13.5,25.8,-8.22,3,mgm
9.39E+13,13.5,25.619999,-8.82,3,mgm
9.39E+13,12.9,25.32,-8.4,3,mgm
9.39E+13,12.48,25.199999,-8.94,3,mgm
9.39E+13,12.78,25.5,-9.059999,3,mgm
9.39E+13,12.9,25.68,-8.34,3,mgm
9.39E+13,12.78,25.5,-8.16,3,mgm
9.39E+13,12.48,25.8,-7.74,3,mgm
9.39E+13,12.599999,25.619999,-7.62,3,mgm
9.39E+13,12.9,26.22,-7.8599997,3,mgm
9.39E+13,13.2,26.58,-8.04,3,mgm
9.39E+13,13.679999,26.64,-8.16,3,mgm
9.39E+13,13.32,26.64,-7.62,3,mgm
9.39E+13,12.84,25.98,-7.9199996,3,mgm
9.39E+13,12.96,25.98,-7.62,3,mgm
9.39E+13,12.719999,25.68,-7.3799996,3,mgm
9.39E+13,12.9,25.619999,-7.9199996,3,mgm
9.39E+13,12.719999,25.439999,-7.5,3,mgm
9.39E+13,12.179999,24.9,-7.74,3,mgm
9.39E+13,12.54,25.199999,-7.7999997,3,mgm
9.39E+13,12.36,25.38,-8.22,3,mgm
9.39E+13,12.78,25.8,-7.74,3,mgm
9.39E+13,12.9,26.279999,-7.74,3,mgm
9.39E+13,13.08,26.279999,-8.04,3,mgm
9.39E+13,13.08,26.279999,-7.9199996,3,mgm
9.39E+13,12.96,26.519999,-8.5199995,3,mgm
9.39E+13,12.96,26.34,-8.88,3,mgm
9.39E+13,12.36,26.4,-8.88,3,mgm
9.39E+13,12.48,26.34,-8.46,3,mgm
9.39E+13,12.36,25.92,-8.28,3,mgm
9.39E+13,12.3,25.74,-8.099999,3,mgm
9.39E+13,12.059999,25.26,-7.62,3,mgm
9.39E+13,12,25.019999,-7.8599997,3,mgm
9.39E+13,12.12,24.66,-8.099999,3,mgm
9.39E+13,11.7,24.539999,-7.98,3,mgm
9.39E+13,12.179999,24.9,-8.34,3,mgm
9.39E+13,12.179999,25.019999,-8.4,3,mgm
9.39E+13,12.36,25.439999,-8.76,3,mgm
9.39E+13,12.96,25.92,-9.059999,3,mgm
9.39E+13,13.62,26.099998,-8.76,3,mgm
9.39E+13,13.2,25.68,-8.58,3,mgm
9.39E+13,12.9,25.439999,-8.28,3,mgm
9.39E+13,12.78,25.08,-8.4,3,mgm
9.39E+13,12.12,24.96,-8.7,3,mgm
9.39E+13,12.84,25.439999,-8.58,3,mgm
9.39E+13,13.0199995,25.68,-8.58,3,mgm
9.39E+13,12.84,25.92,-7.9199996,3,mgm
9.39E+13,13.38,25.92,-7.8599997,3,mgm
9.39E+13,13.0199995,25.92,-8.22,3,mgm
9.39E+13,12.719999,25.8,-7.8599997,3,mgm
9.39E+13,12.78,25.68,-8.16,3,mgm
9.39E+13,12.059999,25.5,-7.8599997,3,mgm
9.39E+13,12.12,25.38,-7.98,3,mgm
9.39E+13,12.54,25.38,-8.16,3,mgm
9.39E+13,12.54,25.38,-8.16,3,mgm
9.39E+13,12.9,25.74,-8.22,3,mgm
9.39E+13,12.719999,25.8,-7.74,3,mgm
9.39E+13,12.179999,25.8,-7.56,3,mgm
9.39E+13,12.48,25.859999,-7.62,3,mgm
9.39E+13,12.36,25.74,-7.74,3,mgm
9.39E+13,12.599999,25.56,-8.04,3,mgm
9.39E+13,12.719999,25.68,-8.5199995,3,mgm
9.39E+13,12.719999,25.74,-8.099999,3,mgm
9.39E+13,13.08,25.92,-7.8599997,3,mgm
9.39E+13,13.0199995,26.22,-7.7999997,3,mgm
9.39E+13,13.679999,26.519999,-7.3199997,3,mgm
9.39E+13,13.679999,26.279999,-7.44,3,mgm
9.39E+13,13.0199995,25.98,-7.7999997,3,mgm
9.39E+13,13.38,26.099998,-7.8599997,3,mgm
9.39E+13,12.48,25.859999,-8.099999,3,mgm
9.39E+13,12.42,26.16,-8.099999,3,mgm
9.39E+13,12.96,26.16,-7.98,3,mgm
9.39E+13,12.36,26.099998,-7.7999997,3,mgm
9.39E+13,13.2,26.22,-7.9199996,3,mgm
9.39E+13,12.78,25.68,-7.5,3,mgm
9.39E+13,12.84,25.859999,-7.5,3,mgm
9.39E+13,13.08,25.859999,-7.56,3,mgm
9.39E+13,12.66,25.619999,-7.2,3,mgm
9.39E+13,12.9,25.92,-8.04,3,mgm
9.39E+13,12.599999,25.859999,-8.16,3,mgm
9.39E+13,12.719999,25.74,-8.46,3,mgm
9.39E+13,13.0199995,26.4,-8.22,3,mgm
9.39E+13,12.9,26.34,-7.9199996,3,mgm
9.39E+13,13.139999,26.4,-7.74,3,mgm
9.39E+13,12.96,26.64,-7.14,3,mgm
9.39E+13,13.139999,26.039999,-7.68,3,mgm
9.39E+13,13.32,26.039999,-7.7999997,3,mgm
9.39E+13,13.0199995,25.8,-7.98,3,mgm
9.39E+13,13.38,25.619999,-8.099999,3,mgm
9.39E+13,13.38,25.619999,-8.099999,3,mgm
9.39E+13,13.74,25.5,-8.16,3,mgm
9.39E+13,13.92,25.74,-7.7999997,3,mgm
9.39E+13,13.92,25.98,-7.7999997,3,mgm
9.39E+13,13.799999,26.16,-7.62,3,mgm
9.39E+13,13.74,26.099998,-7.62,3,mgm
9.39E+13,13.559999,25.8,-7.74,3,mgm
9.39E+13,12.719999,25.5,-7.8599997,3,mgm
9.39E+13,12.24,25.26,-8.16,3,mgm
9.39E+13,12.179999,25.26,-8.22,3,mgm
9.39E+13,12.48,25.56,-7.98,3,mgm
9.39E+13,12.78,25.56,-8.46,3,mgm
9.39E+13,12.96,25.68,-8.34,3,mgm
9.39E+13,13.259999,25.619999,-8.099999,3,mgm
9.39E+13,13.139999,25.38,-8.4,3,mgm
9.39E+13,13.259999,25.32,-7.9199996,3,mgm
9.39E+13,13.62,25.199999,-7.9199996,3,mgm
9.39E+13,13.0199995,25.14,-8.04,3,mgm
9.39E+13,12.54,25.08,-8.099999,3,mgm
9.39E+13,12.66,25.56,-8.22,3,mgm
9.39E+13,12.54,25.439999,-8.04,3,mgm
9.39E+13,13.0199995,25.98,-8.22,3,mgm
9.39E+13,12.84,26.039999,-8.28,3,mgm
9.39E+13,12.719999,25.619999,-8.4,3,mgm
9.39E+13,13.139999,25.98,-9,3,mgm
9.39E+13,13.139999,25.619999,-8.88,3,mgm
9.39E+13,13.74,25.859999,-8.88,3,mgm
9.39E+13,13.62,25.8,-9,3,mgm
9.39E+13,13.44,25.859999,-8.7,3,mgm
9.39E+13,13.259999,26.039999,-8.76,3,mgm
9.39E+13,12.66,25.74,-8.5199995,3,mgm
9.39E+13,12.84,25.8,-8.28,3,mgm
9.39E+13,12.719999,25.619999,-8.099999,3,mgm
9.39E+13,12.84,25.68,-7.8599997,3,mgm
9.39E+13,13.0199995,25.859999,-7.56,3,mgm
9.39E+13,13.08,25.98,-7.56,3,mgm
9.39E+13,12.719999,26.039999,-7.3799996,3,mgm
9.39E+13,12.719999,25.98,-7.2,3,mgm
9.39E+13,13.38,26.58,-7.98,3,mgm
9.39E+13,13.08,26.58,-7.74,3,mgm
9.39E+13,13.0199995,26.58,-7.74,3,mgm
9.39E+13,12.48,26.099998,-7.98,3,mgm
9.39E+13,11.759999,25.5,-7.56,3,mgm
9.39E+13,12.059999,25.56,-7.62,3,mgm
9.39E+13,12.24,25.199999,-7.74,3,mgm
9.39E+13,12.48,25.32,-7.7999997,3,mgm
